"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7LF7YRPR","journalArticle","2023","Wang, Xingzhi; Liu, Ang; Kara, Sami","Constructing Product Usage Context Knowledge Graph Using User-Generated Content for User-Driven Customization","Journal of Mechanical Design","","1050-0472, 1528-9001","10.1115/1.4056321","https://asmedigitalcollection.asme.org/mechanicaldesign/article/145/4/041404/1152042/Constructing-Product-Usage-Context-Knowledge-Graph","Abstract             User-driven customization is a particular design paradigm where customers act as co-designers to configure products based on their needs. However, due to insufficient product usage experience, customers may design a product incompatible with their environment and needs. Such incompatibility can negatively affect the performance of some customized features or even cause product failure. As a result, customers may hesitate to customize products because additional complexities and uncertainties are perceived. Product usage context (PUC), as all the environment and application factors that affect customer needs and product performance, can be used to facilitate customer co-design in user-driven customization. Identifying individual customer’s PUC can help customers foresee potential design failures, make more holistic design decisions, and be confident with their designs. Against the background, this paper proposes a PUC knowledge graph (PUCKG) construction method using user-generated content (UGC). The proposed method can convert crowdsourced corner cases into structured PUCKG to support personal PUC prediction, summarization, and reasoning. A case study of robot vacuum cleaners is conducted to validate the efficacy of the proposed method.","2023-04-01","2025-11-21 08:09:51","2025-11-21 08:09:51","2025-11-21 08:09:51","041404","","4","145","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72ATIRUN","journalArticle","2024","Russell, Matthew; Kershaw, Joseph; Xia, Yujun; Lv, Tianle; Li, Yongbing; Ghassemi-Armaki, Hassan; Carlson, Blair E.; Wang, Peng","Comparison and explanation of data-driven modeling for weld quality prediction in resistance spot welding","Journal of Intelligent Manufacturing","","0956-5515, 1572-8145","10.1007/s10845-023-02108-1","https://link.springer.com/10.1007/s10845-023-02108-1","","2024-03","2025-11-21 08:09:51","2025-11-21 08:09:51","2025-11-21 08:09:51","1305-1319","","3","35","","J Intell Manuf","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NUN7QYGB","journalArticle","2022","Qin, Kai; Chen, Lei; Shi, Jintao; Li, Zhenxing; Hao, Kuangrong","Root cause analysis of industrial faults based on binary extreme gradient boosting and temporal causal discovery network","Chemometrics and Intelligent Laboratory Systems","","01697439","10.1016/j.chemolab.2022.104559","https://linkinghub.elsevier.com/retrieve/pii/S0169743922000703","","2022-06","2025-11-21 08:09:52","2025-11-21 08:09:52","2025-11-21 08:09:52","104559","","","225","","Chemometrics and Intelligent Laboratory Systems","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76MP3EWI","preprint","2023","Touvron, Hugo; Lavril, Thibaut; Izacard, Gautier; Martinet, Xavier; Lachaux, Marie-Anne; Lacroix, Timothée; Rozière, Baptiste; Goyal, Naman; Hambro, Eric; Azhar, Faisal; Rodriguez, Aurelien; Joulin, Armand; Grave, Edouard; Lample, Guillaume","LLaMA: Open and Efficient Foundation Language Models","","","","10.48550/ARXIV.2302.13971","https://arxiv.org/abs/2302.13971","We introduce LLaMA, a collection of foundation language models ranging from 7B to 65B parameters. We train our models on trillions of tokens, and show that it is possible to train state-of-the-art models using publicly available datasets exclusively, without resorting to proprietary and inaccessible datasets. In particular, LLaMA-13B outperforms GPT-3 (175B) on most benchmarks, and LLaMA-65B is competitive with the best models, Chinchilla-70B and PaLM-540B. We release all our models to the research community.","2023","2025-11-21 08:09:53","2025-11-21 08:09:53","2025-11-21 08:09:53","","","","","","","LLaMA","","","","","arXiv","","","Creative Commons Attribution 4.0 International","","","","DOI.org (Datacite)","","Version Number: 1","","","","","Computation and Language (cs.CL); FOS: Computer and information sciences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4TLSMZ5D","journalArticle","2025","Wang, Zuoxu; Liang, Xinxin; Li, Mingrui; Li, Shufei; Liu, Jihong; Zheng, Lianyu","Towards cognitive intelligence-enabled product design: The evolution, state-of-the-art, and future of AI-enabled product design","Journal of Industrial Information Integration","","2452414X","10.1016/j.jii.2024.100759","https://linkinghub.elsevier.com/retrieve/pii/S2452414X24002024","","2025-01","2025-11-21 08:09:53","2025-11-21 08:09:53","2025-11-21 08:09:53","100759","","","43","","Journal of Industrial Information Integration","Towards cognitive intelligence-enabled product design","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4EKRYJ76","journalArticle","2025","Chen, Chong; Zhao, Kuanhong; Leng, Jiewu; Liu, Chao; Fan, Junming; Zheng, Pai","Integrating large language model and digital twins in the context of industry 5.0: Framework, challenges and opportunities","Robotics and Computer-Integrated Manufacturing","","07365845","10.1016/j.rcim.2025.102982","https://linkinghub.elsevier.com/retrieve/pii/S0736584525000365","","2025-08","2025-11-21 08:09:54","2025-11-21 08:09:54","2025-11-21 08:09:54","102982","","","94","","Robotics and Computer-Integrated Manufacturing","Integrating large language model and digital twins in the context of industry 5.0","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMG8Q75C","journalArticle","2025","Wang, Zuoxu; Yan, Zhijie; Li, Shufei; Liu, Jihong","IndVisSGG: VLM-based scene graph generation for industrial spatial intelligence","Advanced Engineering Informatics","","14740346","10.1016/j.aei.2024.103107","https://linkinghub.elsevier.com/retrieve/pii/S1474034624007584","","2025-05","2025-11-21 08:09:55","2025-11-21 08:09:55","2025-11-21 08:09:55","103107","","","65","","Advanced Engineering Informatics","IndVisSGG","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIFY89CS","journalArticle","2025","Zhang, Chao; Xu, Qingfeng; Yu, Yongrui; Zhou, Guanghui; Zeng, Keyan; Chang, Fengtian; Ding, Kai","A survey on potentials, pathways and challenges of large language models in new-generation intelligent manufacturing","Robotics and Computer-Integrated Manufacturing","","07365845","10.1016/j.rcim.2024.102883","https://linkinghub.elsevier.com/retrieve/pii/S0736584524001704","","2025-04","2025-11-21 08:09:56","2025-11-21 08:09:56","2025-11-21 08:09:56","102883","","","92","","Robotics and Computer-Integrated Manufacturing","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"392J9RPF","journalArticle","2025","Wang, Zisheng; Xuan, Jianping; Shi, Tielin","Domain reinforcement feature adaptation methodology with correlation alignment for compound fault diagnosis of rolling bearing","Expert Systems with Applications","","09574174","10.1016/j.eswa.2024.125594","https://linkinghub.elsevier.com/retrieve/pii/S0957417424024618","","2025-03","2025-11-21 08:09:57","2025-11-21 08:09:57","2025-11-21 08:09:57","125594","","","262","","Expert Systems with Applications","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YWIRAHP","journalArticle","2025","Mustapha, K.B.","A survey of emerging applications of large language models for problems in mechanics, product design, and manufacturing","Advanced Engineering Informatics","","14740346","10.1016/j.aei.2024.103066","https://linkinghub.elsevier.com/retrieve/pii/S1474034624007171","","2025-03","2025-11-21 08:09:57","2025-11-21 08:09:57","2025-11-21 08:09:57","103066","","","64","","Advanced Engineering Informatics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNJSC7KS","journalArticle","2025","Heredia Álvaro, José Antonio; Barreda, Javier González","An advanced retrieval-augmented generation system for manufacturing quality control","Advanced Engineering Informatics","","14740346","10.1016/j.aei.2024.103007","https://linkinghub.elsevier.com/retrieve/pii/S147403462400658X","","2025-03","2025-11-21 08:09:58","2025-11-21 08:09:58","2025-11-21 08:09:58","103007","","","64","","Advanced Engineering Informatics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EK7JZTDA","journalArticle","2025","Liao, Xingming; Chen, Chong; Wang, Zhuowei; Liu, Ying; Wang, Tao; Cheng, Lianglun","Large language model assisted fine-grained knowledge graph construction for robotic fault diagnosis","Advanced Engineering Informatics","","14740346","10.1016/j.aei.2025.103134","https://linkinghub.elsevier.com/retrieve/pii/S1474034625000278","","2025-05","2025-11-21 08:09:58","2025-11-21 08:09:58","2025-11-21 08:09:58","103134","","","65","","Advanced Engineering Informatics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8M97KGX","journalArticle","2025","Jiang, Shuo; Li, Weifeng; Qian, Yuping; Zhang, Yangjun; Luo, Jianxi","AutoTRIZ: Automating engineering innovation with TRIZ and large language models","Advanced Engineering Informatics","","14740346","10.1016/j.aei.2025.103312","https://linkinghub.elsevier.com/retrieve/pii/S1474034625002058","","2025-05","2025-11-21 08:09:59","2025-11-21 08:09:59","2025-11-21 08:09:59","103312","","","65","","Advanced Engineering Informatics","AutoTRIZ","","","","","","","en","","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/MREJW47L/Jiang et al. - 2025 - AutoTRIZ Automating engineering innovation with TRIZ and large language models.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KH3B7FAD","journalArticle","2024","Wu, Tao; Li, Jie; Bao, Jinsong; Liu, Qiang","ProcessCarbonAgent: A large language models-empowered autonomous agent for decision-making in manufacturing carbon emission management","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2024.08.008","https://linkinghub.elsevier.com/retrieve/pii/S0278612524001729","","2024-10","2025-11-21 08:10:01","2025-11-21 08:10:01","2025-11-21 08:10:01","429-442","","","76","","Journal of Manufacturing Systems","ProcessCarbonAgent","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6WRF9H4F","journalArticle","2025","Bai, Xuefeng; He, Song; Li, Yi; Xie, Yabo; Zhang, Xin; Du, Wenli; Li, Jian-Rong","Construction of a knowledge graph for framework material enabled by large language models and its application","npj Computational Materials","","2057-3960","10.1038/s41524-025-01540-6","https://www.nature.com/articles/s41524-025-01540-6","","2025-02-27","2025-11-21 08:10:02","2025-11-21 08:10:02","2025-11-21 08:10:02","51","","1","11","","npj Comput Mater","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
